NO,TIME,SUHU,SET POINT,EROR,DELTA EROR,OUTPUT ANFIS,OUTPUT M
876,00:47:45,90.06,90.00,-0.06,-0.06,0.96,M1
877,00:47:47,90.06,90.00,-0.06,0.00,0.95,M1
878,00:47:49,90.06,90.00,-0.06,0.00,0.95,M1
879,00:47:51,90.00,90.00,0.00,0.06,1.00,M1
880,00:47:53,90.06,90.00,-0.06,-0.06,0.96,M1
881,00:47:55,90.06,90.00,-0.06,0.00,0.95,M1
882,00:47:57,90.12,90.00,-0.12,-0.06,0.95,M1
883,00:47:59,90.12,90.00,-0.12,0.00,0.94,M1
884,00:48:01,90.12,90.00,-0.12,0.00,0.94,M1
885,00:48:03,90.12,90.00,-0.12,0.00,0.94,M1
886,00:48:05,90.12,90.00,-0.12,0.00,0.94,M1
887,00:48:07,90.19,90.00,-0.19,-0.06,0.94,M1
888,00:48:09,90.12,90.00,-0.12,0.06,0.95,M1
889,00:48:11,90.12,90.00,-0.12,0.00,0.94,M1
890,00:48:13,90.19,90.00,-0.19,-0.06,0.94,M1
891,00:48:15,90.19,90.00,-0.19,0.00,0.93,M1
892,00:48:17,90.19,90.00,-0.19,0.00,0.93,M1
893,00:48:19,90.19,90.00,-0.19,0.00,0.93,M1
894,00:48:21,90.25,90.00,-0.25,-0.06,0.92,M1
895,00:48:23,90.25,90.00,-0.25,0.00,0.92,M1
896,00:48:25,90.25,90.00,-0.25,0.00,0.92,M1
897,00:48:27,90.25,90.00,-0.25,0.00,0.92,M1
898,00:48:29,90.25,90.00,-0.25,0.00,0.92,M1
899,00:48:31,90.31,90.00,-0.31,-0.06,0.91,M1
900,00:48:33,90.31,90.00,-0.31,0.00,0.91,M1
901,00:48:35,90.31,90.00,-0.31,0.00,0.91,M1
902,00:48:37,90.31,90.00,-0.31,0.00,0.91,M1
903,00:48:39,90.31,90.00,-0.31,0.00,0.91,M1
904,00:48:41,90.31,90.00,-0.31,0.00,0.91,M1
905,00:48:43,90.31,90.00,-0.31,0.00,0.91,M1
906,00:48:45,90.38,90.00,-0.38,-0.06,0.90,M1
907,00:48:47,90.38,90.00,-0.38,0.00,0.90,M1
908,00:48:49,90.38,90.00,-0.38,0.00,0.90,M1
909,00:48:52,90.38,90.00,-0.38,0.00,0.90,M1
910,00:48:54,90.38,90.00,-0.38,0.00,0.90,M1
911,00:48:56,90.38,90.00,-0.38,0.00,0.90,M1
912,00:48:58,90.38,90.00,-0.38,0.00,0.90,M1
913,00:49:00,90.44,90.00,-0.44,-0.06,0.89,M1
914,00:49:02,90.44,90.00,-0.44,0.00,0.89,M1
915,00:49:04,90.44,90.00,-0.44,0.00,0.89,M1
916,00:49:06,90.44,90.00,-0.44,0.00,0.89,M1
917,00:49:08,90.44,90.00,-0.44,0.00,0.89,M1
918,00:49:10,90.44,90.00,-0.44,0.00,0.89,M1
919,00:49:12,90.44,90.00,-0.44,0.00,0.89,M1
920,00:49:14,90.44,90.00,-0.44,0.00,0.89,M1
921,00:49:16,90.50,90.00,-0.50,-0.06,0.87,M1
922,00:49:18,90.44,90.00,-0.44,0.06,0.89,M1
923,00:49:20,90.50,90.00,-0.50,0.00,0.87,M1
924,00:49:22,90.50,90.00,-0.50,0.00,0.87,M1
925,00:49:24,90.50,90.00,-0.50,0.00,0.87,M1
926,00:49:26,90.50,90.00,-0.50,0.00,0.87,M1
927,00:49:28,90.50,90.00,-0.50,0.00,0.87,M1
928,00:49:30,90.50,90.00,-0.50,0.00,0.87,M1
929,00:49:32,90.50,90.00,-0.50,0.00,0.87,M1
930,00:49:34,90.50,90.00,-0.50,0.00,0.87,M1
931,00:49:36,90.56,90.00,-0.56,-0.06,0.86,M1
932,00:49:38,90.50,90.00,-0.50,0.06,0.87,M1
933,00:49:40,90.56,90.00,-0.56,-0.06,0.86,M1
934,00:49:42,90.56,90.00,-0.56,0.00,0.86,M1
935,00:49:44,90.50,90.00,-0.50,0.06,0.87,M1
936,00:49:46,90.56,90.00,-0.56,-0.06,0.86,M1
937,00:49:48,90.56,90.00,-0.56,0.00,0.86,M1
938,00:49:50,90.56,90.00,-0.56,0.00,0.86,M1
939,00:49:52,90.56,90.00,-0.56,0.00,0.86,M1
940,00:49:54,90.56,90.00,-0.56,0.00,0.86,M1
941,00:49:56,90.56,90.00,-0.56,0.00,0.86,M1
942,00:49:58,90.56,90.00,-0.56,0.00,0.86,M1
943,00:50:00,90.56,90.00,-0.56,0.00,0.86,M1
944,00:50:02,90.62,90.00,-0.62,-0.06,0.85,M1
945,00:50:04,90.56,90.00,-0.56,0.06,0.86,M1
946,00:50:06,90.62,90.00,-0.62,-0.06,0.85,M1
947,00:50:08,90.62,90.00,-0.62,0.00,0.85,M1
948,00:50:10,90.62,90.00,-0.62,0.00,0.85,M1
949,00:50:12,90.62,90.00,-0.62,0.00,0.85,M1
950,00:50:14,90.62,90.00,-0.62,0.00,0.85,M1
951,00:50:16,90.62,90.00,-0.62,0.00,0.85,M1
952,00:50:18,90.62,90.00,-0.62,0.00,0.85,M1
953,00:50:20,90.62,90.00,-0.62,0.00,0.85,M1
954,00:50:22,90.62,90.00,-0.62,0.00,0.85,M1
955,00:50:24,90.62,90.00,-0.62,0.00,0.85,M1
956,00:50:26,90.69,90.00,-0.69,-0.06,0.84,M1
957,00:50:29,90.69,90.00,-0.69,0.00,0.84,M1
958,00:50:31,90.69,90.00,-0.69,0.00,0.84,M1
959,00:50:33,90.69,90.00,-0.69,0.00,0.84,M1
960,00:50:35,90.69,90.00,-0.69,0.00,0.84,M1
961,00:50:37,90.69,90.00,-0.69,0.00,0.84,M1
962,00:50:39,90.69,90.00,-0.69,0.00,0.84,M1
963,00:50:41,90.69,90.00,-0.69,0.00,0.84,M1
964,00:50:43,90.69,90.00,-0.69,0.00,0.84,M1
965,00:50:45,90.69,90.00,-0.69,0.00,0.84,M1
966,00:50:47,90.69,90.00,-0.69,0.00,0.84,M1
967,00:50:49,90.69,90.00,-0.69,0.00,0.84,M1
968,00:50:51,90.69,90.00,-0.69,0.00,0.84,M1
969,00:50:53,90.69,90.00,-0.69,0.00,0.84,M1
970,00:50:55,90.69,90.00,-0.69,0.00,0.84,M1
971,00:50:57,90.69,90.00,-0.69,0.00,0.84,M1
972,00:50:59,90.69,90.00,-0.69,0.00,0.84,M1
973,00:51:01,90.69,90.00,-0.69,0.00,0.84,M1
974,00:51:03,90.69,90.00,-0.69,0.00,0.84,M1
975,00:51:05,90.62,90.00,-0.62,0.06,0.85,M1
976,00:51:07,90.69,90.00,-0.69,-0.06,0.84,M1
977,00:51:09,90.69,90.00,-0.69,0.00,0.84,M1
978,00:51:11,90.69,90.00,-0.69,0.00,0.84,M1
979,00:51:13,90.62,90.00,-0.62,0.06,0.85,M1
980,00:51:15,90.69,90.00,-0.69,-0.06,0.84,M1
981,00:51:17,90.69,90.00,-0.69,0.00,0.84,M1
982,00:51:19,90.62,90.00,-0.62,0.06,0.85,M1
983,00:51:21,90.62,90.00,-0.62,0.00,0.85,M1
984,00:51:23,90.62,90.00,-0.62,0.00,0.85,M1
985,00:51:25,90.62,90.00,-0.62,0.00,0.85,M1
986,00:51:27,90.62,90.00,-0.62,0.00,0.85,M1
987,00:51:29,90.69,90.00,-0.69,-0.06,0.84,M1
988,00:51:31,90.62,90.00,-0.62,0.06,0.85,M1
989,00:51:33,90.62,90.00,-0.62,0.00,0.85,M1
990,00:51:35,90.62,90.00,-0.62,0.00,0.85,M1
991,00:51:37,90.62,90.00,-0.62,0.00,0.85,M1
992,00:51:39,90.62,90.00,-0.62,0.00,0.85,M1
993,00:51:41,90.62,90.00,-0.62,0.00,0.85,M1
994,00:51:43,90.62,90.00,-0.62,0.00,0.85,M1
995,00:51:45,90.62,90.00,-0.62,0.00,0.85,M1
996,00:51:47,90.56,90.00,-0.56,0.06,0.86,M1
997,00:51:49,90.56,90.00,-0.56,0.00,0.86,M1
998,00:51:51,90.56,90.00,-0.56,0.00,0.86,M1
999,00:51:53,90.62,90.00,-0.62,-0.06,0.85,M1
1000,00:51:55,90.56,90.00,-0.56,0.06,0.86,M1
1001,00:51:57,90.56,90.00,-0.56,0.00,0.86,M1
1002,00:51:59,90.56,90.00,-0.56,0.00,0.86,M1
1003,00:52:01,90.56,90.00,-0.56,0.00,0.86,M1
1004,00:52:04,90.56,90.00,-0.56,0.00,0.86,M1
1005,00:52:06,90.56,90.00,-0.56,0.00,0.86,M1
1006,00:52:08,90.56,90.00,-0.56,0.00,0.86,M1
1007,00:52:10,90.56,90.00,-0.56,0.00,0.86,M1
1008,00:52:12,90.56,90.00,-0.56,0.00,0.86,M1
1009,00:52:14,90.56,90.00,-0.56,0.00,0.86,M1
1010,00:52:16,90.56,90.00,-0.56,0.00,0.86,M1
1011,00:52:18,90.56,90.00,-0.56,0.00,0.86,M1
1012,00:52:20,90.56,90.00,-0.56,0.00,0.86,M1
1013,00:52:22,90.56,90.00,-0.56,0.00,0.86,M1
1014,00:52:24,90.50,90.00,-0.50,0.06,0.87,M1
1015,00:52:26,90.50,90.00,-0.50,0.00,0.87,M1
1016,00:52:28,90.50,90.00,-0.50,0.00,0.87,M1
1017,00:52:30,90.50,90.00,-0.50,0.00,0.87,M1
1018,00:52:32,90.50,90.00,-0.50,0.00,0.87,M1
1019,00:52:34,90.50,90.00,-0.50,0.00,0.87,M1
1020,00:52:36,90.50,90.00,-0.50,0.00,0.87,M1
1021,00:52:38,90.50,90.00,-0.50,0.00,0.87,M1
1022,00:52:40,90.50,90.00,-0.50,0.00,0.87,M1
1023,00:52:42,90.50,90.00,-0.50,0.00,0.87,M1
1024,00:52:44,90.50,90.00,-0.50,0.00,0.87,M1
1025,00:52:46,90.44,90.00,-0.44,0.06,0.89,M1
1026,00:52:48,90.50,90.00,-0.50,-0.06,0.87,M1
1027,00:52:50,90.50,90.00,-0.50,0.00,0.87,M1
1028,00:52:52,90.50,90.00,-0.50,0.00,0.87,M1
1029,00:52:54,90.44,90.00,-0.44,0.06,0.89,M1
1030,00:52:56,90.44,90.00,-0.44,0.00,0.89,M1
1031,00:52:58,90.44,90.00,-0.44,0.00,0.89,M1
1032,00:53:00,90.44,90.00,-0.44,0.00,0.89,M1
1033,00:53:02,90.44,90.00,-0.44,0.00,0.89,M1
1034,00:53:04,90.44,90.00,-0.44,0.00,0.89,M1
1035,00:53:06,90.44,90.00,-0.44,0.00,0.89,M1
1036,00:53:08,90.44,90.00,-0.44,0.00,0.89,M1
1037,00:53:10,90.50,90.00,-0.50,-0.06,0.87,M1
1038,00:53:12,90.44,90.00,-0.44,0.06,0.89,M1
1039,00:53:14,90.44,90.00,-0.44,0.00,0.89,M1
1040,00:53:16,90.44,90.00,-0.44,0.00,0.89,M1
1041,00:53:18,90.44,90.00,-0.44,0.00,0.89,M1
1042,00:53:20,90.44,90.00,-0.44,0.00,0.89,M1
1043,00:53:22,90.44,90.00,-0.44,0.00,0.89,M1
1044,00:53:24,90.44,90.00,-0.44,0.00,0.89,M1
1045,00:53:26,90.44,90.00,-0.44,0.00,0.89,M1
1046,00:53:28,90.50,90.00,-0.50,-0.06,0.87,M1
1047,00:53:30,90.44,90.00,-0.44,0.06,0.89,M1
1048,00:53:32,90.44,90.00,-0.44,0.00,0.89,M1
1049,00:53:34,90.44,90.00,-0.44,0.00,0.89,M1
1050,00:53:36,90.44,90.00,-0.44,0.00,0.89,M1
1051,00:53:38,90.44,90.00,-0.44,0.00,0.89,M1
1052,00:53:41,90.44,90.00,-0.44,0.00,0.89,M1
1053,00:53:43,90.44,90.00,-0.44,0.00,0.89,M1
1054,00:53:45,90.44,90.00,-0.44,0.00,0.89,M1
1055,00:53:47,90.44,90.00,-0.44,0.00,0.89,M1
1056,00:53:49,90.44,90.00,-0.44,0.00,0.89,M1
1057,00:53:51,90.44,90.00,-0.44,0.00,0.89,M1
1058,00:53:53,90.38,90.00,-0.38,0.06,0.90,M1
1059,00:53:55,90.38,90.00,-0.38,0.00,0.90,M1
1060,00:53:57,90.38,90.00,-0.38,0.00,0.90,M1
1061,00:53:59,90.38,90.00,-0.38,0.00,0.90,M1
1062,00:54:01,90.38,90.00,-0.38,0.00,0.90,M1
1063,00:54:03,90.38,90.00,-0.38,0.00,0.90,M1
1064,00:54:05,90.38,90.00,-0.38,0.00,0.90,M1
1065,00:54:07,90.44,90.00,-0.44,-0.06,0.89,M1
1066,00:54:09,90.38,90.00,-0.38,0.06,0.90,M1
1067,00:54:11,90.38,90.00,-0.38,0.00,0.90,M1
1068,00:54:13,90.38,90.00,-0.38,0.00,0.90,M1
1069,00:54:15,90.38,90.00,-0.38,0.00,0.90,M1
1070,00:54:17,90.38,90.00,-0.38,0.00,0.90,M1
1071,00:54:19,90.38,90.00,-0.38,0.00,0.90,M1
1072,00:54:21,90.38,90.00,-0.38,0.00,0.90,M1
1073,00:54:23,90.38,90.00,-0.38,0.00,0.90,M1
1074,00:54:25,90.31,90.00,-0.31,0.06,0.91,M1
1075,00:54:27,90.38,90.00,-0.38,-0.06,0.90,M1
1076,00:54:29,90.31,90.00,-0.31,0.06,0.91,M1
1077,00:54:31,90.38,90.00,-0.38,-0.06,0.90,M1
1078,00:54:33,90.31,90.00,-0.31,0.06,0.91,M1
1079,00:54:35,90.38,90.00,-0.38,-0.06,0.90,M1
1080,00:54:37,90.31,90.00,-0.31,0.06,0.91,M1
1081,00:54:39,90.38,90.00,-0.38,-0.06,0.90,M1
1082,00:54:41,90.31,90.00,-0.31,0.06,0.91,M1
1083,00:54:43,90.31,90.00,-0.31,0.00,0.91,M1
1084,00:54:45,90.31,90.00,-0.31,0.00,0.91,M1
1085,00:54:47,90.31,90.00,-0.31,0.00,0.91,M1
1086,00:54:49,90.31,90.00,-0.31,0.00,0.91,M1
1087,00:54:51,90.31,90.00,-0.31,0.00,0.91,M1
1088,00:54:53,90.31,90.00,-0.31,0.00,0.91,M1
1089,00:54:55,90.31,90.00,-0.31,0.00,0.91,M1
1090,00:54:57,90.31,90.00,-0.31,0.00,0.91,M1
1091,00:54:59,90.31,90.00,-0.31,0.00,0.91,M1
1092,00:55:01,90.31,90.00,-0.31,0.00,0.91,M1
1093,00:55:03,90.31,90.00,-0.31,0.00,0.91,M1
1094,00:55:05,90.31,90.00,-0.31,0.00,0.91,M1
1095,00:55:07,90.31,90.00,-0.31,0.00,0.91,M1
1096,00:55:09,90.31,90.00,-0.31,0.00,0.91,M1
1097,00:55:11,90.25,90.00,-0.25,0.06,0.92,M1
1098,00:55:13,90.31,90.00,-0.31,-0.06,0.91,M1
1099,00:55:15,90.31,90.00,-0.31,0.00,0.91,M1
1100,00:55:18,90.31,90.00,-0.31,0.00,0.91,M1
1101,00:55:20,90.31,90.00,-0.31,0.00,0.91,M1
1102,00:55:22,90.25,90.00,-0.25,0.06,0.92,M1
1103,00:55:24,90.31,90.00,-0.31,-0.06,0.91,M1
1104,00:55:26,90.31,90.00,-0.31,0.00,0.91,M1
1105,00:55:28,90.25,90.00,-0.25,0.06,0.92,M1
1106,00:55:30,90.31,90.00,-0.31,-0.06,0.91,M1
1107,00:55:32,90.31,90.00,-0.31,0.00,0.91,M1
1108,00:55:34,90.25,90.00,-0.25,0.06,0.92,M1
1109,00:55:36,90.31,90.00,-0.31,-0.06,0.91,M1
1110,00:55:38,90.25,90.00,-0.25,0.06,0.92,M1
1111,00:55:40,90.25,90.00,-0.25,0.00,0.92,M1
1112,00:55:42,90.25,90.00,-0.25,0.00,0.92,M1
1113,00:55:44,90.31,90.00,-0.31,0.00,0.91,M1
1114,00:55:46,90.31,90.00,-0.31,0.00,0.91,M1
1115,00:55:48,90.31,90.00,-0.31,0.00,0.91,M1
1116,00:55:50,90.25,90.00,-0.25,0.06,0.92,M1
1117,00:55:52,90.25,90.00,-0.25,0.00,0.92,M1
1118,00:55:54,90.25,90.00,-0.25,0.00,0.92,M1
1119,00:55:56,90.25,90.00,-0.25,0.00,0.92,M1
1120,00:55:58,90.25,90.00,-0.25,0.00,0.92,M1
1121,00:56:00,90.25,90.00,-0.25,0.00,0.92,M1
1122,00:56:02,90.19,90.00,-0.19,0.06,0.94,M1
1123,00:56:04,90.25,90.00,-0.25,-0.06,0.92,M1
1124,00:56:06,90.25,90.00,-0.25,0.00,0.92,M1
1125,00:56:08,90.25,90.00,-0.25,0.00,0.92,M1
1126,00:56:10,90.19,90.00,-0.19,0.06,0.94,M1
1127,00:56:12,90.19,90.00,-0.19,0.00,0.93,M1
1128,00:56:14,90.19,90.00,-0.19,0.00,0.93,M1
1129,00:56:16,90.19,90.00,-0.19,0.00,0.93,M1
1130,00:56:18,90.19,90.00,-0.19,0.00,0.93,M1
1131,00:56:20,90.19,90.00,-0.19,0.00,0.93,M1
1132,00:56:22,90.19,90.00,-0.19,0.00,0.93,M1
1133,00:56:24,90.19,90.00,-0.19,0.00,0.93,M1
1134,00:56:26,90.19,90.00,-0.19,0.00,0.93,M1
1135,00:56:28,90.19,90.00,-0.19,0.00,0.93,M1
1136,00:56:30,90.19,90.00,-0.19,0.00,0.93,M1
1137,00:56:32,90.19,90.00,-0.19,0.00,0.93,M1
1138,00:56:34,90.19,90.00,-0.19,0.00,0.93,M1
1139,00:56:36,90.19,90.00,-0.19,0.00,0.93,M1
1140,00:56:38,90.19,90.00,-0.19,0.00,0.93,M1
1141,00:56:40,90.12,90.00,-0.12,0.06,0.95,M1
1142,00:56:42,90.12,90.00,-0.12,0.00,0.94,M1
1143,00:56:44,90.19,90.00,-0.19,-0.06,0.94,M1
1144,00:56:46,90.12,90.00,-0.12,0.06,0.95,M1
1145,00:56:48,90.12,90.00,-0.12,0.00,0.94,M1
1146,00:56:50,90.12,90.00,-0.12,0.00,0.94,M1
1147,00:56:52,90.12,90.00,-0.12,0.00,0.94,M1
1148,00:56:55,90.12,90.00,-0.12,0.00,0.94,M1
1149,00:56:57,90.12,90.00,-0.12,0.00,0.94,M1
1150,00:56:59,90.12,90.00,-0.12,0.00,0.94,M1
1151,00:57:01,90.12,90.00,-0.12,0.00,0.94,M1
1152,00:57:03,90.12,90.00,-0.12,0.00,0.94,M1
1153,00:57:05,90.12,90.00,-0.12,0.00,0.94,M1
1154,00:57:07,90.12,90.00,-0.12,0.00,0.94,M1
1155,00:57:09,90.12,90.00,-0.12,0.00,0.94,M1
1156,00:57:11,90.12,90.00,-0.12,0.00,0.94,M1
1157,00:57:13,90.12,90.00,-0.12,0.00,0.94,M1
1158,00:57:15,90.12,90.00,-0.12,0.00,0.94,M1
1159,00:57:17,90.12,90.00,-0.12,0.00,0.94,M1
1160,00:57:19,90.12,90.00,-0.12,0.00,0.94,M1
1161,00:57:21,90.12,90.00,-0.12,0.00,0.94,M1
1162,00:57:23,90.06,90.00,-0.06,0.06,0.96,M1
1163,00:57:25,90.06,90.00,-0.06,0.00,0.95,M1
1164,00:57:27,90.06,90.00,-0.06,0.00,0.95,M1
1165,00:57:29,90.06,90.00,-0.06,0.00,0.95,M1
1166,00:57:31,90.06,90.00,-0.06,0.00,0.95,M1
1167,00:57:33,90.06,90.00,-0.06,0.00,0.95,M1
1168,00:57:35,90.06,90.00,-0.06,0.00,0.95,M1
1169,00:57:37,90.06,90.00,-0.06,0.00,0.95,M1
1170,00:57:39,90.06,90.00,-0.06,0.00,0.95,M1
1171,00:57:41,90.00,90.00,0.00,0.06,1.00,M1
1172,00:57:43,90.06,90.00,-0.06,-0.06,0.96,M1
1173,00:57:45,90.00,90.00,0.00,0.06,1.00,M1
1174,00:57:47,90.00,90.00,0.00,0.00,1.00,M1
1175,00:57:49,90.00,90.00,0.00,0.00,1.00,M1
1176,00:57:51,90.00,90.00,0.00,0.00,1.00,M1
1177,00:57:53,90.00,90.00,0.00,0.00,1.00,M1
1178,00:57:55,90.00,90.00,0.00,0.00,1.00,M1
1179,00:57:57,90.00,90.00,0.00,0.00,1.00,M1
1180,00:57:59,90.00,90.00,0.00,0.00,1.00,M1
1181,00:58:01,90.00,90.00,0.00,0.00,1.00,M1
1182,00:58:03,90.00,90.00,0.00,0.00,1.00,M1
1183,00:58:05,90.00,90.00,0.00,0.00,1.00,M1
1184,00:58:07,90.00,90.00,0.00,0.00,1.00,M1
1185,00:58:09,90.00,90.00,0.00,0.00,1.00,M1
1186,00:58:11,90.00,90.00,0.00,0.00,1.00,M1
1187,00:58:13,90.00,90.00,0.00,0.00,1.00,M1
1188,00:58:15,90.00,90.00,0.00,0.00,1.00,M1
1189,00:58:17,89.94,90.00,0.06,0.06,1.03,M1
1190,00:58:19,90.00,90.00,0.00,-0.06,1.00,M1
1191,00:58:21,90.00,90.00,0.00,0.00,1.00,M1
1192,00:58:23,90.00,90.00,0.00,0.00,1.00,M1
1193,00:58:25,90.00,90.00,0.00,0.00,1.00,M1
1194,00:58:27,90.00,90.00,0.00,0.00,1.00,M1
1195,00:58:29,90.00,90.00,0.00,0.00,1.00,M1
1196,00:58:32,90.00,90.00,0.00,0.00,1.00,M1
1197,00:58:34,90.00,90.00,0.00,0.00,1.00,M1
1198,00:58:36,89.94,90.00,0.06,0.06,1.03,M1
1199,00:58:38,90.00,90.00,0.00,-0.06,1.00,M1
1200,00:58:40,89.94,90.00,0.06,0.06,1.03,M1
1201,00:58:42,90.00,90.00,0.00,-0.06,1.00,M1
1202,00:58:44,90.00,90.00,0.00,0.00,1.00,M1
1203,00:58:46,90.00,90.00,0.00,0.00,1.00,M1
1204,00:58:48,89.94,90.00,0.06,0.06,1.03,M1
1205,00:58:50,89.94,90.00,0.06,0.00,1.05,M1
1206,00:58:52,89.94,90.00,0.06,0.00,1.05,M1
1207,00:58:54,89.94,90.00,0.06,0.00,1.05,M1
1208,00:58:56,89.94,90.00,0.06,0.00,1.05,M1
1209,00:58:58,90.00,90.00,0.00,0.00,1.00,M1
1210,00:59:00,89.94,90.00,0.06,0.06,1.03,M1
1211,00:59:02,89.94,90.00,0.06,0.00,1.05,M1
1212,00:59:04,89.94,90.00,0.06,0.00,1.05,M1
1213,00:59:06,89.94,90.00,0.06,0.00,1.05,M1
1214,00:59:08,89.94,90.00,0.06,0.00,1.05,M1
1215,00:59:10,89.94,90.00,0.06,0.00,1.05,M1
1216,00:59:12,90.00,90.00,0.00,-0.06,1.00,M1
1217,00:59:14,90.00,90.00,0.00,0.00,1.00,M1
1218,00:59:16,90.00,90.00,0.00,0.00,1.00,M1
1219,00:59:18,90.00,90.00,0.00,0.00,1.00,M1
1220,00:59:20,90.00,90.00,0.00,0.00,1.00,M1
1221,00:59:22,90.00,90.00,0.00,0.00,1.00,M1
1222,00:59:24,90.00,90.00,0.00,0.00,1.00,M1
1223,00:59:26,90.00,90.00,0.00,0.00,1.00,M1
1224,00:59:28,90.00,90.00,0.00,0.00,1.00,M1
1225,00:59:30,90.00,90.00,0.00,0.00,1.00,M1
1226,00:59:32,90.00,90.00,0.00,0.00,1.00,M1
1227,00:59:34,90.00,90.00,0.00,0.00,1.00,M1
1228,00:59:36,89.94,90.00,0.06,0.06,1.03,M1
1229,00:59:38,90.00,90.00,0.00,-0.06,1.00,M1
1230,00:59:40,90.00,90.00,0.00,0.00,1.00,M1
1231,00:59:42,90.00,90.00,0.00,0.00,1.00,M1
1232,00:59:44,90.00,90.00,0.00,0.00,1.00,M1
1233,00:59:46,90.00,90.00,0.00,0.00,1.00,M1
1234,00:59:48,90.00,90.00,0.00,0.00,1.00,M1
1235,00:59:50,90.00,90.00,0.00,0.00,1.00,M1
1236,00:59:52,90.00,90.00,0.00,0.00,1.00,M1
1237,00:59:54,90.00,90.00,0.00,0.00,1.00,M1
1238,00:59:56,90.00,90.00,0.00,0.00,1.00,M1
1239,00:59:58,90.00,90.00,0.00,0.00,1.00,M1
1240,01:00:00,90.00,90.00,0.00,0.00,1.00,M1
1241,01:00:02,90.00,90.00,0.00,0.00,1.00,M1
1242,01:00:04,90.00,90.00,0.00,0.00,1.00,M1
1243,01:00:06,90.00,90.00,0.00,0.00,1.00,M1
1244,01:00:08,90.00,90.00,0.00,0.00,1.00,M1
1245,01:00:11,90.00,90.00,0.00,0.00,1.00,M1
1246,01:00:13,90.00,90.00,0.00,0.00,1.00,M1
1247,01:00:15,90.00,90.00,0.00,0.00,1.00,M1
1248,01:00:17,90.00,90.00,0.00,0.00,1.00,M1
1249,01:00:19,90.06,90.00,-0.06,-0.06,0.96,M1
1250,01:00:21,90.00,90.00,0.00,0.06,1.00,M1
1251,01:00:23,90.06,90.00,-0.06,-0.06,0.96,M1
1252,01:00:25,90.00,90.00,0.00,0.06,1.00,M1
1253,01:00:27,90.06,90.00,-0.06,-0.06,0.96,M1
1254,01:00:29,90.06,90.00,-0.06,0.00,0.95,M1
1255,01:00:31,90.00,90.00,0.00,0.06,1.00,M1
1256,01:00:33,90.06,90.00,-0.06,-0.06,0.96,M1
1257,01:00:35,90.06,90.00,-0.06,0.00,0.95,M1
1258,01:00:37,90.00,90.00,0.00,0.06,1.00,M1
1259,01:00:39,90.06,90.00,-0.06,-0.06,0.96,M1
1260,01:00:41,90.06,90.00,-0.06,0.00,0.95,M1
1261,01:00:43,90.06,90.00,-0.06,0.00,0.95,M1
1262,01:00:45,90.06,90.00,-0.06,0.00,0.95,M1
1263,01:00:47,90.06,90.00,-0.06,0.00,0.95,M1
1264,01:00:49,90.06,90.00,-0.06,0.00,0.95,M1
1265,01:00:51,90.06,90.00,-0.06,0.00,0.95,M1
1266,01:00:53,90.06,90.00,-0.06,0.00,0.95,M1
1267,01:00:55,90.06,90.00,-0.06,0.00,0.95,M1
1268,01:00:57,90.06,90.00,-0.06,0.00,0.95,M1
1269,01:00:59,90.06,90.00,-0.06,0.00,0.95,M1
1270,01:01:01,90.06,90.00,-0.06,0.00,0.95,M1
1271,01:01:03,90.06,90.00,-0.06,0.00,0.95,M1
1272,01:01:05,90.06,90.00,-0.06,0.00,0.95,M1
1273,01:01:07,90.06,90.00,-0.06,0.00,0.95,M1
1274,01:01:09,90.06,90.00,-0.06,0.00,0.95,M1
1275,01:01:11,90.06,90.00,-0.06,0.00,0.95,M1
1276,01:01:13,90.12,90.00,-0.12,-0.06,0.95,M1
1277,01:01:15,90.12,90.00,-0.12,0.00,0.94,M1
1278,01:01:17,90.06,90.00,-0.06,0.06,0.96,M1
1279,01:01:19,90.06,90.00,-0.06,0.00,0.95,M1
1280,01:01:21,90.12,90.00,-0.12,-0.06,0.95,M1
1281,01:01:23,90.12,90.00,-0.12,0.00,0.94,M1
1282,01:01:25,90.06,90.00,-0.06,0.06,0.96,M1
1283,01:01:27,90.12,90.00,-0.12,-0.06,0.95,M1
1284,01:01:29,90.12,90.00,-0.12,0.00,0.94,M1
1285,01:01:31,90.12,90.00,-0.12,0.00,0.94,M1
1286,01:01:33,90.12,90.00,-0.12,0.00,0.94,M1
1287,01:01:35,90.12,90.00,-0.12,0.00,0.94,M1
1288,01:01:37,90.12,90.00,-0.12,0.00,0.94,M1
1289,01:01:40,90.06,90.00,-0.06,0.06,0.96,M1
1290,01:01:42,90.06,90.00,-0.06,0.00,0.95,M1
1291,01:01:44,90.12,90.00,-0.12,-0.06,0.95,M1
1292,01:01:46,90.12,90.00,-0.12,0.00,0.94,M1
1293,01:01:48,90.12,90.00,-0.12,0.00,0.94,M1
1294,01:01:50,90.12,90.00,-0.12,0.00,0.94,M1
1295,01:01:52,90.12,90.00,-0.12,0.00,0.94,M1
1296,01:01:54,90.06,90.00,-0.06,0.06,0.96,M1
1297,01:01:56,90.12,90.00,-0.12,-0.06,0.95,M1
1298,01:01:58,90.06,90.00,-0.06,0.06,0.96,M1
1299,01:02:00,90.06,90.00,-0.06,0.00,0.95,M1
1300,01:02:02,90.06,90.00,-0.06,0.00,0.95,M1
1301,01:02:04,90.06,90.00,-0.06,0.00,0.95,M1
1302,01:02:06,90.12,90.00,-0.12,-0.06,0.95,M1
